"make"	"address"	"all"	"X3d"	"our"	"over"	"remove"	"internet"	"order"	"mail"	"receive"	"will"	"people"	"report"	"addresses"	"free"	"business"	"email"	"you"	"credit"	"your"	"font"	"X000"	"money"	"hp"	"hpl"	"george"	"X650"	"lab"	"labs"	"telnet"	"X857"	"data"	"X415"	"X85"	"technology"	"X1999"	"parts"	"pm"	"direct"	"cs"	"meeting"	"original"	"project"	"re"	"edu"	"table"	"conference"	"semicol"	"paren"	"bracket"	"bang"	"dollar"	"pound"	"cap_avg"	"cap_long"	"cap_total"	"Class"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	"ham"
0.98	0.16	0.41	0	0.16	0.24	0	0.16	0	0.49	0.08	0.57	0.9	0	0.16	0	0	0.32	2.37	0	1.23	0	0.49	1.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.096	0	0.736	0.256	0.096	4.123	84	701	"spam"
0.29	0.04	0.04	0	0.14	0.04	0	0.29	0.29	0.94	0.14	0.04	0.14	0	0.19	0.04	0.39	0.19	1.6	0.04	0.79	9.53	0.69	0.47	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.04	0	0	0	0	0	0.19	0	0	0	1.117	0.053	0	0.356	0.09	0.011	12.332	1171	9163	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0.724	0	0	2.285	8	16	"ham"
0	0	0	0	0	0	0	0	0	0.55	0	0.55	0	0	0	0	0	0	1.11	0	0.55	0	0	0	2.77	2.22	1.11	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	0.55	1.66	0	0.55	0.55	0	0	1.11	0	1.11	0	0	0	0	0.603	0.086	0	0	0	2.113	13	167	"ham"
0	0	0.28	0	0.16	0.18	0	0	0	0	0.02	0.09	0.11	0	0	0	0	0	0.14	0	0.02	0	0	0.04	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.116	0.021	0.034	0	0	16.587	154	9090	"spam"
0	0	0.8	0	0.8	1.61	0	0	0	0	0	0.8	1.61	0	0	0	0	0	4.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875	0	0	6	48	138	"spam"
0	0	0.52	0	0.52	0	0	0.52	0	0	0	1.05	0	0	2.11	0	0.52	0.52	2.64	0	2.64	0	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52	0.52	0	0	0	0	0	0	0	0	0	0.19	0	0.095	0.475	0	5.038	60	131	"spam"
0	0	0	0	0	1.09	0	0	0	0	0	0	0	0	0	0	0	0	2.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.403	0	3.427	0	0	2.678	12	75	"spam"
0	0	0	0	8.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33	0	0	0	8.33	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	"ham"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.843	0	0	1.666	5	15	"spam"
0	0.89	1.14	0	0.12	0	0	0.12	0.25	0.12	0.12	0.38	0.12	0	1.14	0	0.12	2.04	2.8	0.12	1.27	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185	0	0.371	0.061	0	2.878	84	475	"spam"
0.25	0.5	0.5	0	0	0	0	0	0	0.25	0.25	1	0.25	0	0	0	0	0.5	3	0	2.75	0	1.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181	0	0.407	0.997	0	3.417	49	270	"spam"
0	0	0.72	0	0.72	0	0.72	0	0	0	0	0	0.72	0	0	0	0	0	1.45	0	1.45	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.364	0	0.729	0.121	0	7.781	32	249	"spam"
0	0.43	0.43	0	0.43	0	0	0	0	0	0	0.43	0	0	0	0.43	0	0.86	1.29	0	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147	0	0.736	0	0	2.81	61	222	"spam"
0	0	0	0	0	0	1.78	0	0	1.78	0	0	0	0	0	1.78	0	1.78	5.35	0	1.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	35	63	"ham"
0.44	0	0	0	0.89	0	0	0	0	0.44	0	1.33	0	0	0	0.44	0	0	4.46	0	1.78	0	0	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0	0	1.131	0.15	0.075	2.428	28	153	"spam"
0.73	0	0.36	0	0.36	0.36	1.1	0	0	0	0	0.36	0	0	0	0.36	1.84	0.73	2.58	0	1.1	0	0.36	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186	0	0.435	0.062	0	4.411	190	300	"spam"
0.39	0	0	0	0	0.39	0.79	0	0	0	0	0.79	0	0	0	0	0.39	0	2.37	0	2.76	0	1.18	0.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061	0	0.612	0.183	0	2.678	13	75	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	"spam"
0	0	0.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1.25	0	0	0	0.5	0.25	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.083	0	0	0	0.041	1.732	11	227	"ham"
0	0	0.71	0	0	0	0	0	0	0	0	0.71	0	0	0	0	0	0	2.15	0	0.71	0	0	0	0	0	0	0	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.342	0	0	1	1	31	"ham"
0	0	0.54	0	1.08	0	0	0	0	0	0	0.18	0.9	0	0.18	0	0.36	0.36	3.06	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029	0.178	0	0.416	0	0	1.373	6	92	"spam"
0	0	0	0	0	0	0.86	0	0	0	0	0	0	0	0	0.86	0	1.73	3.47	0	1.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151	0	0.759	0	0	2.75	10	55	"spam"
0	0	0.49	0	1.48	0	0.49	0	0	0	0	0.99	0	0	0	0.49	0.99	0	2.47	0	2.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0	0	0.082	0	0.497	0.165	0	5.113	78	225	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12	0	0	0	0	0	6.25	3.12	3.12	3.12	3.12	3.12	3.12	3.12	0	3.12	3.12	3.12	0	0	0	3.12	0	0	0	0	0	0	0	0	0	0.913	0	0	0	0	3.454	11	38	"ham"
0	0	0.99	0	0.24	0	0	0	0.24	0.49	0	0.49	0	0	0.24	0.24	0	0	0.24	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035	0	0	0	0	5.555	209	400	"spam"
0	0	0	0	0	0	0	0	0	4.54	0	4.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51	0	0	0	0	0	0	1.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.286	0	0	0	0	2.277	12	41	"ham"
1.05	0	0.7	0	1.05	0	0.7	0	0	0.35	0	0.7	0	0	0.35	0.7	0	0.35	5.96	0	1.4	0	0.35	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	0	0	0.367	0.061	0	1.88	12	94	"spam"
0	2.35	0	0	1.17	0	0	0	0	2.35	0	1.17	0	0	0	1.17	0	0	2.35	0	3.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.25	20	42	"spam"
0	0	0	0	0.48	0	0	0	0	0	0	0.48	0	0	0	0	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.084	9	123	"ham"
0.31	0	0.31	0	0	0	0	0	0	0	0	0	0.31	0	0	0	0	0	1.24	0	0	0	0	0	0	0	0	0	0.31	0	0	0	0	0	0	0	0.31	0	0	0	0.31	0	0.31	0	0.31	0.31	0	0	0	0	0.051	0	0	0	1.409	12	62	"ham"
0.34	0	1.7	0	1.02	0	0	0	0.68	1.02	0	0	0	0	0	0	0	0	0.34	1.02	0.68	0	0	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.898	0.105	0	443.666	1325	1331	"spam"
0	0.25	0	0	0	0.25	0	0.5	0	0	0	1.01	0	0	0.25	0	0	0.25	0.25	0	0	0	0	0	0.5	0.25	0	0	0	0.25	0	0	0.25	0	0	0.25	0	0	0	0	0	0.25	0	0	0	0.25	0	0	0	0.073	0	0	0	0	1.545	7	136	"ham"
0	0	0	1.26	0	0	0.63	0	0	1.26	0	0	0	0	0	0.63	0	0	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195	0	0	0.979	0	0.293	8.476	68	356	"spam"
0	0	0	0	2.48	0	0	0.62	0	0	0	1.24	0	0	0	0	0	0	2.48	0	3.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179	0	0.089	3.702	53	174	"spam"
0	0	0.09	0	0.58	0.29	0.09	0	0.38	0	0.29	0.48	0.38	0	0	0	0.19	0	0.77	0	0.67	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0.09	0	0.09	0	0	0	0.063	0.047	0	0.559	0.047	0.031	1.694	23	432	"spam"
0.54	0	0	0	0	0.27	0	0	0	0	0	0	0.54	0	0	0	0	0	3.79	0	0.54	0	0	0	0.27	0	0	0	0	0	0.54	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.433	0	0	0.078	0	1.859	18	106	"ham"
0.43	0.28	0.43	0	0.04	0.11	0.04	0.21	0.4	0.69	0.23	0.88	0.52	1.14	0	0.23	0.4	0	2.93	0	1.36	0	0.97	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.064	0	0.311	0.734	0.145	5.328	144	3016	"spam"
0.6	0	0.36	0	1.44	0	0	0	0.24	1.32	0.72	2.52	0.6	0	0	0.6	0.24	0	4.44	0	1.8	0	0.72	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0.04	0	0.101	0.202	0	3.548	54	479	"spam"
0	0	0.62	0	0.62	0	0	0	0	0.62	0	0	0	0	0	0.62	0	0	1.24	0	0.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105	0	1.055	0	0	2.033	16	120	"spam"
0	0	0	0	0	0.23	0	0	0	0	0	0.46	0	0	0	0.46	0.46	0.23	3	0	0.69	0	0	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077	0.038	0	0	0	0.038	2.6	42	182	"spam"
0.43	0	0	0	0.87	0.87	0	0	0	0.43	0	2.18	0	0	0	0	1.74	0	0.87	0	0.87	0	0	0.43	0	0	0	0	0	0	0	0	0	0	0	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.802	0	0	5.114	107	179	"spam"
0.11	0.22	0.11	0	0.45	0.45	0	0.11	1.02	1.59	0.11	0.34	0.22	0.11	2.16	0	0.45	0.11	3.53	0	1.25	0	0.45	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0.45	0	0	0	0.018	0.17	0	0.265	0.132	0	4.215	144	666	"spam"
0	0	0	0	0	0.63	0	1.58	0.31	0.63	0	0.95	0	0	0	0	0	0	1.26	0	0.63	0	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103	0	0.206	0.206	0	4.171	76	292	"spam"
0	0	2.5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303	0	0.909	0	0	2.857	11	40	"spam"
0	1.32	0.56	0	0	0.94	0	0.18	0.37	0.75	0	2.07	0	0	0	0	0.37	0	2.45	0	0.94	0	0	0.18	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0.241	0.107	0	2.623	35	244	"spam"
0	0	0	0	0.23	0	0	0	0	0	0	0.93	0	0	0	0.11	0	0.11	0.35	0	0.23	0	0	0	0	0	0	0.35	0.11	0.11	0	0	0	0	0	0.58	0	0.11	0	0	0	0.35	0	0	0	0.46	0.11	0.11	0	0.381	0	0.016	0	0	2.47	41	504	"spam"
0	0	1.38	0	0	0	0	0	0	0	0	1.38	0	0	0	2.77	0	4.16	4.16	0	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.715	0	0	1.181	2	13	"spam"
0	0.72	1.81	0	0	0.36	0	0.36	0.72	1.08	0.36	0.72	0	0.36	0	0.36	0.36	0.36	1.08	0	2.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08	0	0	0	0	0	0	0	0.36	0	0	0	0	0.334	0	1.203	0.467	0.066	18.4	393	736	"spam"
0	0	0	0	0.77	0	0	0	0	0	0	1.55	0	0	0	0.77	0.77	0	2.32	0	2.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77	0	0	0	0	0.268	0	0.672	0.403	0	2.794	29	109	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.12	0	0	0	0	0	0	0	0	2.56	2.56	0	0	0	0	0	0	0	2.56	0	0	2.56	0	0	0	0.375	0	0	2.25	7	36	"ham"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	"ham"
0	0	0	0	0	0	0	0.67	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34	0	0	0	0	0	0	0	0	0	0	0	0.17	0.511	0.085	0.511	0	0	4.617	27	217	"spam"
0	0.32	0.8	0	0.32	0	0.16	0	0	0.48	0.16	0	0.16	0	0.16	0.16	0	0.8	0.16	0.16	0.64	0	0	0	0	0	0	0.16	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271	0.024	0.049	5.709	149	982	"spam"
0	0	0	0	0	0	0.67	0	0	0	0	0	0	0	0	0	0	0	3.37	0	0.67	0	0	0	0	0	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35	0	0	0	0	0	0	0	0	0	1.87	7	58	"ham"
0	0	0.74	0	0	0	0	0	0	0	0	0.24	0	0	0	0.49	0	0.49	2.71	0	1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0	0.49	0	0	0	0.036	0.147	0	0.147	0	0	2.587	55	282	"ham"
0	0.71	0.35	0	0.35	0	0	0	0	0	0	0.71	0	0	0	0.35	0	1.42	1.77	0	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058	0	0.7	0	0	3.768	61	260	"spam"
0.14	0.29	0.44	0	0.88	0.29	0	0	1.47	1.47	0.14	1.91	0.29	0	0.58	0.29	0	1.62	2.35	0.14	2.35	0	0.73	0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023	0	1.003	0.215	0.047	6.602	217	898	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22	0	0	2.22	2.22	0	0	0	0	0	0	2.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.374	0	0	0	1.583	8	19	"ham"
0	0	0	0	0	0	0	0	0	0	0	1.38	0	0	0	0	0	0	1.38	0	1.38	0	0	0	1.38	1.38	2.77	0	0	0	0	0	0	0	0	0	1.38	0	1.38	0	0	0	1.38	0	0	0	0	0	0	0	0.224	0.448	0	0	1.451	12	45	"ham"
0	0	0.47	0	0.95	0	0	0	0.47	0	0	0	0	0	0	0.95	0.95	0	1.42	0	0.47	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0	0	0	0	0.131	0.065	0.461	0.263	0	3.493	61	255	"spam"
0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	1.81	3.63	0	2.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0.17	0.17	0	6.266	41	94	"spam"
0.48	0	0	0	0.48	0	0	0	0	0	0	0	0.48	0	0	0	0	0	4.39	0	0	0	0	0	0.48	0	0.48	0	2.92	0	0	0	0	0	0	0	0	0	0	0	0	0.97	0	0	0	0	0	0	0	0.085	0	0	0	0	1.275	3	37	"ham"
0.22	0	0.22	0	0.45	0	0	0	0	0	0	0	0.68	0	0	0.22	0	0	0.68	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0.68	0	0.22	1.83	0.22	0.91	0	0	0	0.267	0.038	0	0	0	1.649	13	94	"ham"
0.44	0	0.88	0	0.44	1.32	0	0	0	0	0	0	0	0	0	0	0	0.44	1.76	0	2.2	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222	0	0	0.444	0.37	0	2.448	16	142	"spam"
0	0	0.11	0	0.22	0.11	0	0	0	0	0	0.99	0.11	0.11	0	0	0.22	0	0	0	0	0	0.11	0	3.21	0.11	0	0	0.33	0	0	0	0.11	0	0	0.88	0.44	0	0.11	0	0	0	0.11	0	0	0	0	0	0.044	0.149	0.014	0	0	0	2.419	27	559	"ham"
0	0	0.76	0	0.76	0	0.5	0.5	0	1.01	0	0.25	1.52	0	0.76	0	0	1.52	2.03	0	1.52	0	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.074	0	0.412	0.412	0	2.441	19	249	"spam"
0	0	0.34	0	0.34	0	0	0	0.34	0	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78	0	0	0	0	0	0	0	0	0	0	1.583	6	95	"ham"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05	1.05	0	3.15	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05	0	0	0	0	0.351	0	0.351	0.175	0	3.343	28	107	"spam"
1.63	0	1.63	0	0	0	0	0	1.63	0	0	0	0	0	0	1.63	0	0	3.27	0	3.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.802	0.267	0	2	16	36	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78	0	0	0	0	0	0	1.78	0	0	0	0	0	0	0	0	0	0.24	0	0	2.833	12	68	"ham"
0	0	0	0	0	0	0	0.5	0	0	0	1	0.5	0	0	0	0	0	1.5	0	0	0	0	0	1	0.5	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	2.5	0	0.075	0	0.075	0	0	1.483	6	89	"ham"
0	0	1.29	0	0	0	0	0	0	0	0	1.29	0	0	0	0	0	0	1.29	0	5.19	0	0	1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208	0	4.23	25	55	"spam"
0	0.34	0.69	0	0.34	0	0.17	0	0	0.51	0.17	0	0.17	0	0.17	0.17	0	0.86	0.34	0.17	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315	0	0.026	6.364	149	942	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69	0	0	0	0	0	0	9.575	0	0	1.387	5	43	"ham"
0	0	0	0	0	2.94	0	0	0	0	0	0	0	0	0	0	0	0	2.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	"ham"
0.1	0.1	0.71	0	0.61	0.3	0.4	0.1	1.42	0.81	0.1	0.5	0	0	0	0.1	0	1.01	2.34	0.5	2.03	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.256	0.928	0.384	0.032	3.179	56	1043	"spam"
0	0	0	0	0.33	0	0	0	0	0	0	0.33	0	0	0	0.33	0	0.33	0.33	0	0.33	0	0	0	0.99	0.33	0	0.66	0	0.33	0	0	0	0	0.33	0	0	0	0	0	0	0	0	0.33	0	0	0	0	0	0.13	0.043	0	0	0	2.016	19	125	"ham"
0	0.28	0	0	1.4	0	0.28	0.28	0	0.56	0	0.84	0	0	0	0.28	0	0	1.68	0	1.96	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0.28	0	0	0	0	0	0.28	0.28	0	0	0	0	0.137	0.068	0.034	0	0	5.635	114	603	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34	0	0	0	0	0	0	0.86	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86	0	0	0	0	0.295	0	0	0	0	3.26	42	75	"ham"
0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0.47	0.95	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365	0	0	0	0	1.238	6	78	"spam"
0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	0	0	0	0	3.33	0	3.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	0.558	0	0	0	0	1	1	6	"ham"
0	0	0	0	0	0	0	0	0	0.69	0	0	0	0	0	0	0	0	0	0	0.69	0	0	0	0	0	0.69	0	0.69	0	0	0	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228	0.114	0	0	0.114	3.651	28	157	"ham"
0.14	0	0.29	0	0.14	0	0	0	0	0	0	0.14	0.29	0	0	0.29	0	0	2.19	0	1.02	0	0	0.43	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0.05	0.382	0	0.764	0	0	2.468	28	469	"spam"
0	0	1.25	0	2.5	0	0	0	0	0	0	0	0	0	0	1.25	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	4	36	"spam"
0.49	0	0.74	0	0.24	0.24	0.24	0.49	0	0	0.49	2.24	0	0	0	0.49	0.99	0.24	3.99	0	1.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035	0	0.315	0.035	0	4.071	60	228	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	2.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03	0	0	0	0	0	0	0	0	1.03	0	0	0	0	0.171	0	0.171	0.342	0	3.809	24	80	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44	2.22	0	2.22	0	0	0	0	0	4.44	0	0	0	0	0	0	0	0	0	2.22	0	2.22	0	0	0	2.22	0	4.44	0	0	0	0	0	0	0	0	0	1.947	12	37	"ham"
0.09	0	0.27	0	0.36	0.09	0	0.18	0.09	0	0	0.72	0	0.36	0	0	0	0	2	0	3.27	0	0.36	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0.015	0.045	0.03	0.242	0.03	0.03	3.816	69	542	"spam"
0	0	1.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21	0	0	0	0	0.371	0	0	0	0	1.967	13	61	"ham"
0	0	0	0	0	0	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.496	0	0	0	0.248	1.985	3.15	12	63	"spam"
0	0	1.1	0	0.55	0	0	0	0	0.55	0	0	0	0	0	0.55	0	0	2.2	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0	0	0	0	0.097	0	0.683	0	0	2.338	19	145	"spam"
0.06	0.12	0.77	0	0.19	0.32	0.38	0	0.06	0	0	0.64	0.25	0	0.12	0	0	0.12	1.67	0.06	0.7	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0.041	0.031	0	0.25	0.073	0	1.764	37	766	"spam"
0.34	0.26	0.26	0	0.08	0.43	0.08	0.26	0.08	1.47	0.34	0.52	0.95	0	0.17	0.08	0	0	3.03	0	0.78	0	0.34	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0.048	0	0.259	0.259	0.064	3.335	62	537	"spam"
0.43	0.43	0.43	0	0.43	0	0	0	0	1.31	0	0.87	0.43	0	0	2.63	0	0	1.75	0	2.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201	0	0.941	0.067	0	2.329	28	226	"spam"
